outer_target_code	source_regime_id	model_kind	support_budget_percent	normalized_antibiotic	fold_count	observations_mean_across_folds	rmse_mean_across_folds	rmse_sd_across_folds	mae_mean_across_folds	mae_sd_across_folds	r2_mean_across_folds	r2_sd_across_folds	pearson_mean_across_folds	pearson_sd_across_folds	spearman_mean_across_folds	spearman_sd_across_folds	one_tier_accuracy_mean_across_folds	one_tier_accuracy_sd_across_folds
ec		target_only_scratch	5	minocycline	5	685.0	1.797285538999627	0.19626257912752254	1.4020604288855245	0.1919981362120274	-0.9383866136452585	0.3634069252591191	0.26404921372956613	0.047973967457494354	0.28510475473112057	0.02369840654560688	0.48656013844963797	0.07804950659705358
ec		target_only_scratch	5	tetracycline	5	411.4	2.606603264628749	0.21696031493998347	1.9402883551758396	0.18105062756962068	0.18799823250781394	0.1098843187804452	0.5003399968792277	0.08035821431541049	0.5165491408951907	0.0815090851079626	0.4060905991385759	0.044469432908325404
ec		target_only_scratch	5	tigecycline	5	746.8	1.3657488487117913	0.13352093348563837	1.1059577534627643	0.14970812950651474	-2.588991904528229	0.5262901972141081	0.17912374731300537	0.02325052487096225	0.22394318398894147	0.03345754740394743	0.5168190187021545	0.08838685711790645
ec		target_only_scratch	5	tobramycin	5	603.8	1.5938644973693148	0.041760936291069466	1.3041517719302393	0.0466908849593467	-0.13130273384285818	0.1773347688116005	0.36440288582747904	0.07131556000053087	0.3055124474582042	0.08129204523831371	0.4606587520439992	0.03264202207041934
ec		target_only_scratch	10	amikacin	5	848.4	0.9385454204331914	0.005626122836706047	0.6666409539945772	0.016954957769669102	-0.09663914109299401	0.06651258611043902	0.3569912556653994	0.02890297456408831	0.32701740282068364	0.029136544126452515	0.7893229919031639	0.01215772807730226
ec		target_only_scratch	10	ampicillin	5	343.0	2.108081797904903	0.10388572844157305	1.4379600682226168	0.05128850217806708	0.3107931771455127	0.04987163656135909	0.5943105399911972	0.017714294780619633	0.5697442448318929	0.03710385752333473	0.5172011661807581	0.032836784724210005
ec		target_only_scratch	10	aztreonam	5	556.4	1.5403836410409055	0.026060941137052474	1.1535430470365813	0.023670711074666048	0.4103621087391569	0.024865155169545315	0.6642478203901182	0.02070430037906518	0.6715318199314957	0.01965636211221193	0.560619880436085	0.015830620089087175
ec		target_only_scratch	10	cefepime	5	666.6	1.778174744238612	0.06316985910504844	1.251066363293197	0.05580084439451458	0.46951018764050767	0.04133006260185562	0.7058417261939872	0.021045714505897303	0.6774113074856989	0.01794188569207574	0.570071570821196	0.026560494916222987
ec		target_only_scratch	10	cefmetazole	5	488.2	1.759710921646531	0.06964212069758056	1.3368311134078978	0.0634509166258327	0.27805844622956805	0.0659390875486731	0.5455741239039549	0.040963720966224686	0.5213730149513571	0.03790588398911972	0.49377591158492296	0.027186619671777098
ec		target_only_scratch	10	cefotaxime	5	1098.0	2.8466244893678154	0.10889523516085048	1.847145831107677	0.06717537429422459	0.6342303006017918	0.023310419247420933	0.7986656049911376	0.014515299528964153	0.8022925537550553	0.012281072839174647	0.4702489374620522	0.01665142528682004
