outer_target_code	source_regime_id	model_kind	support_budget_percent	normalized_antibiotic	fold_count	observations_mean_across_folds	rmse_mean_across_folds	rmse_sd_across_folds	mae_mean_across_folds	mae_sd_across_folds	r2_mean_across_folds	r2_sd_across_folds	pearson_mean_across_folds	pearson_sd_across_folds	spearman_mean_across_folds	spearman_sd_across_folds	one_tier_accuracy_mean_across_folds	one_tier_accuracy_sd_across_folds
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	cefepime	5	666.6	1.9538749274726777	0.04669867625396126	1.483745033486947	0.04565724562057599	0.3570605541629719	0.035492192822021915	0.6526256297110783	0.027343378319128954	0.636338588068045	0.019107678909145248	0.4950350650500576	0.030117661188110493
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	cefmetazole	5	488.2	1.8271753591764388	0.13492291149241178	1.410144398523474	0.10782034697699865	0.22511122553496676	0.08403589822814142	0.52318797616256	0.05637281974727411	0.46318261451690984	0.052809236747498774	0.4727614066847699	0.03542486507539235
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	cefotaxime	5	1098.0	2.9774008241369048	0.11475323740492688	2.05774018100978	0.06601173000937131	0.599693633521793	0.02242192915808945	0.7791275160061013	0.013594707728167817	0.764563331951761	0.01656446090491643	0.4424408014571949	0.018004501908423735
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	cefoxitin	5	349.4	1.1386189556794137	0.05414728798146583	0.8386657579580813	0.030257283701824282	0.25604518326296505	0.08431777325731139	0.5602420291191751	0.06678647201065632	0.35015958031614014	0.0729322332283941	0.7099964524491746	0.020955151806771207
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	ceftazidime	5	1197.2	2.0979788626232043	0.1660794369107069	1.4767517202630047	0.05535200541035694	0.49603673709974255	0.028931738130181732	0.7264293464868208	0.013497226750322356	0.7268917234880761	0.013193432796304796	0.47494027221643426	0.023070035035315177
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	ceftriaxone	5	644.0	1.9619022565945887	0.06402154616024938	1.1334140935966717	0.03905376879933014	0.685654435467675	0.022794690277024476	0.8423364407863474	0.010260475504896796	0.7737496052583777	0.009466913049017516	0.6902691511387163	0.014495526206249167
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	cefuroxime	5	808.6	1.5750972505795544	0.034115175144825906	1.242672714810197	0.03391683321711932	0.09545040941855507	0.06597410300630566	0.3988062233260853	0.04289133474517024	0.3020458663349118	0.04435271981280092	0.49657381683780244	0.019394623602851636
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	chloramphenicol	5	568.6	0.9998435471020459	0.037584248032593595	0.7136399060200783	0.031237325917024706	0.009810932995614089	0.056470966434825395	0.494225378074635	0.025937474441468055	0.4015700037269177	0.0269137081890801	0.7375999405925888	0.013843272847435749
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	ciprofloxacin	5	1293.4	2.411158413990943	0.18620123538844316	1.7342002855401255	0.05076507729462528	0.6277600303418115	0.030810724504034034	0.8025450786455913	0.014526387183854347	0.7795433988799492	0.00844557835776393	0.35493492682230987	0.0281030439501278
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	imipenem	5	843.8	1.2054567652198627	0.06216385027132644	0.8445531590319412	0.042610809561898375	0.25223940224311125	0.042342173431291284	0.5071382929253486	0.03967463974348554	0.45061360681143225	0.029079435713583512	0.6932894068614498	0.020144631871190418
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	levofloxacin	5	547.6	1.0213476842823013	0.05147900398603247	0.7638109489545163	0.035677416867340224	0.8072537032496054	0.019522010527143693	0.9073462899194172	0.010259028151266126	0.7643409901588416	0.028415957686736087	0.7226826707944684	0.03198396938553478
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	meropenem	5	1076.0	1.918718661989455	0.033441931716937434	1.5014518492597777	0.04657511037917523	0.16879676750354994	0.03068568206326562	0.4236151311661141	0.02377558821037424	0.36353432731956314	0.025460218892923474	0.4377942998760842	0.05429909983795918
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	minocycline	5	685.0	1.259019819680903	0.04052091851471042	1.0455062573147516	0.022953297498439693	0.062222099920047166	0.07506692852863674	0.4620673551670854	0.05822901197660771	0.47854812802673496	0.04326682897821744	0.5606812652068126	0.036309986465513235
